Voltage (V),Current (A),Power (W),Delta Time (s),Energy_step_Wh,Cumulative_Energy_Wh,Cumulative_time_s
23.99,1.86,44.6,2.123,0.026301611111111116,53.7606325833334,2862.4060000000018
23.98,2.1,50.3,2.12,0.02962111111111111,53.79025369444451,2864.5260000000017
24.0,2.16,51.8,2.119,0.030490055555555555,53.82074375000006,2866.645000000002
23.99,1.95,46.7,2.125,0.027565972222222224,53.84830972222228,2868.770000000002
23.98,2.25,53.9,2.12,0.03174111111111111,53.88005083333339,2870.8900000000017
23.98,2.22,53.2,2.116,0.03126977777777778,53.91132061111117,2873.0060000000017
23.98,2.25,53.9,2.128,0.03186088888888889,53.94318150000006,2875.134000000002
23.99,2.25,53.9,2.119,0.03172613888888889,53.97490763888895,2877.253000000002
23.98,1.8,43.1,2.115,0.025321250000000003,54.00022888888895,2879.3680000000018
23.98,1.53,36.6,2.126,0.021614333333333333,54.02184322222228,2881.494000000002
23.91,10.35,247.4,2.12,0.14569111111111113,54.16753433333339,2883.614000000002
23.9,10.02,239.4,2.12,0.14098,54.30851433333339,2885.7340000000017
23.98,1.68,40.2,2.127,0.0237515,54.332265833333395,2887.8610000000017
23.98,2.25,53.9,2.121,0.03175608333333333,54.36402191666673,2889.982000000002
23.99,1.44,34.5,2.129,0.020402916666666666,54.3844248333334,2892.1110000000017
23.98,1.56,37.4,2.117,0.021993277777777775,54.40641811111117,2894.228000000002
23.98,1.32,31.6,2.119,0.018600111111111112,54.425018222222285,2896.347000000002
23.98,2.01,48.1,2.129,0.028445805555555554,54.45346402777784,2898.476000000002
23.98,2.1,50.3,2.118,0.02959316666666666,54.483057194444505,2900.594000000002
23.99,1.98,47.5,2.135,0.028170138888888887,54.511227333333395,2902.729000000002
23.99,1.98,47.5,2.118,0.02794583333333333,54.53917316666673,2904.847000000002
23.98,1.29,30.9,2.12,0.018196666666666667,54.5573698333334,2906.967000000002
23.98,1.35,32.3,2.129,0.01910186111111111,54.57647169444451,2909.096000000002
23.98,1.53,36.6,2.118,0.021533,54.598004694444505,2911.2140000000018
23.99,1.29,30.9,2.117,0.01817091666666667,54.616175611111174,2913.331000000002
23.98,1.89,45.3,2.127,0.026764749999999997,54.64294036111117,2915.458000000002
24.0,1.17,28.0,2.12,0.01648888888888889,54.65942925000006,2917.578000000002
23.98,1.56,37.4,2.116,0.02198288888888889,54.681412138888945,2919.694000000002
23.98,1.35,32.3,2.127,0.019083916666666662,54.70049605555561,2921.8210000000017
23.98,2.22,53.2,2.117,0.03128455555555556,54.73178061111117,2923.938000000002
23.98,2.13,51.0,2.116,0.02997666666666667,54.76175727777784,2926.054000000002
23.98,2.04,48.9,2.129,0.028918916666666666,54.79067619444451,2928.183000000002
24.0,2.1,50.4,2.118,0.029651999999999998,54.82032819444451,2930.3010000000017
23.98,2.22,53.2,2.12,0.03132888888888889,54.85165708333339,2932.4210000000016
23.99,1.32,31.6,2.128,0.018679111111111115,54.870336194444505,2934.549000000002
24.0,1.89,45.3,2.12,0.026676666666666668,54.89701286111117,2936.6690000000017
23.9,11.1,265.2,2.118,0.156026,55.05303886111117,2938.7870000000016
23.9,10.17,243.0,2.124,0.14337000000000003,55.196408861111166,2940.9110000000014
23.96,1.68,40.2,2.114,0.023606333333333333,55.2200151944445,2943.0250000000015
23.98,1.68,40.2,2.118,0.023651000000000002,55.2436661944445,2945.1430000000014
23.99,2.01,48.2,2.13,0.028518333333333333,55.27218452777783,2947.2730000000015
24.0,1.23,29.5,2.116,0.017339444444444446,55.28952397222228,2949.3890000000015
23.98,2.25,53.9,2.12,0.03174111111111111,55.32126508333339,2951.5090000000014
24.0,2.22,53.2,2.128,0.03144711111111111,55.3527121944445,2953.6370000000015
23.99,1.95,46.7,2.118,0.02747516666666667,55.38018736111117,2955.7550000000015
23.98,2.22,53.2,2.12,0.03132888888888889,55.411516250000055,2957.8750000000014
24.0,2.1,50.4,2.124,0.029736,55.441252250000055,2959.999000000001
23.98,1.53,36.6,2.116,0.02151266666666667,55.46276491666672,2962.115000000001
23.98,2.22,53.2,2.124,0.031388,55.49415291666672,2964.239000000001
23.98,2.1,50.3,2.123,0.029663027777777778,55.5238159444445,2966.362000000001
23.99,1.14,27.3,2.117,0.016053916666666668,55.539869861111164,2968.479000000001
23.98,1.65,39.5,2.12,0.023261111111111114,55.563130972222275,2970.599000000001
23.98,2.19,52.5,2.128,0.031033333333333333,55.59416430555561,2972.727000000001
23.98,2.1,50.3,2.118,0.02959316666666666,55.62375747222227,2974.845000000001
23.98,2.19,52.5,2.119,0.030902083333333337,55.654659555555604,2976.9640000000013
23.98,2.16,51.7,2.126,0.03053172222222222,55.685191277777825,2979.0900000000015
23.99,1.32,31.6,2.117,0.018582555555555554,55.70377383333338,2981.2070000000017
23.98,2.13,51.0,2.117,0.029990833333333335,55.733764666666715,2983.324000000002
23.98,2.22,53.2,2.132,0.03150622222222223,55.765270888888935,2985.456000000002
23.98,1.26,30.2,2.121,0.01779283333333333,55.783063722222266,2987.577000000002
23.98,2.22,53.2,2.131,0.03149144444444444,55.81455516666671,2989.708000000002
23.99,1.26,30.2,2.119,0.01777605555555556,55.832331222222265,2991.827000000002
23.9,5.43,129.7,2.121,0.07641491666666665,55.90874613888893,2993.948000000002
23.9,10.86,259.5,2.124,0.153105,56.061851138888926,2996.072000000002
23.9,10.98,262.4,2.118,0.15437866666666664,56.21622980555559,2998.190000000002
23.98,2.04,48.9,2.116,0.028742333333333335,56.244972138888926,3000.306000000002
23.98,1.98,47.4,2.129,0.028031833333333332,56.273003972222256,3002.4350000000018
23.98,1.44,34.5,2.116,0.020278333333333336,56.293282305555586,3004.5510000000017
23.98,2.25,53.9,2.118,0.031711166666666665,56.32499347222225,3006.6690000000017
24.0,1.68,40.3,2.141,0.023967305555555554,56.34896077777781,3008.8100000000018
23.98,1.95,46.7,2.118,0.02747516666666667,56.37643594444448,3010.9280000000017
24.0,2.19,52.5,2.135,0.031135416666666665,56.407571361111145,3013.063000000002
23.99,1.29,30.9,2.115,0.01815375,56.42572511111115,3015.1780000000017
23.98,2.04,48.9,2.129,0.028918916666666666,56.45464402777782,3017.3070000000016
23.98,1.95,46.7,2.119,0.027488138888888895,56.48213216666671,3019.4260000000017
23.98,2.01,48.1,2.119,0.02831219444444445,56.510444361111155,3021.545000000002
24.0,1.92,46.0,2.128,0.027191111111111114,56.53763547222226,3023.673000000002
23.99,2.19,52.5,2.12,0.03091666666666667,56.56855213888893,3025.793000000002
23.98,1.29,30.9,2.134,0.01831683333333333,56.58686897222226,3027.927000000002
23.98,2.22,53.2,2.12,0.03132888888888889,56.61819786111115,3030.047000000002
23.99,2.25,53.9,2.118,0.031711166666666665,56.64990902777782,3032.165000000002
24.0,1.86,44.6,2.122,0.02628922222222222,56.67619825000004,3034.2870000000016
23.98,1.5,35.9,2.124,0.021181,56.69737925000004,3036.4110000000014
23.98,2.04,48.9,2.118,0.028769499999999996,56.72614875000004,3038.5290000000014
23.99,1.2,28.7,2.124,0.016933,56.743081750000044,3040.653000000001
23.99,2.1,50.3,2.114,0.029537277777777773,56.77261902777782,3042.767000000001
23.98,1.62,38.8,2.12,0.022848888888888887,56.79546791666671,3044.887000000001
24.0,1.71,41.0,2.13,0.024258333333333333,56.819726250000045,3047.017000000001
23.98,2.25,53.9,2.121,0.03175608333333333,56.85148233333338,3049.1380000000013
23.9,10.23,244.4,2.132,0.14473911111111112,56.996221444444494,3051.2700000000013
23.9,10.83,258.8,2.118,0.15226066666666668,57.14848211111116,3053.3880000000013
23.98,2.19,52.5,2.116,0.030858333333333335,57.17934044444449,3055.5040000000013
23.98,1.26,30.2,2.132,0.017885111111111112,57.197225555555605,3057.6360000000013
23.98,1.35,32.3,2.119,0.01901213888888889,57.216237694444494,3059.7550000000015
23.98,2.25,53.9,2.117,0.031696194444444444,57.24793388888894,3061.8720000000017
23.98,1.32,31.6,2.128,0.018679111111111115,57.26661300000005,3064.000000000002
23.98,2.1,50.3,2.12,0.02962111111111111,57.29623411111116,3066.1200000000017
23.99,1.41,33.8,2.131,0.02000772222222222,57.316241833333386,3068.2510000000016
23.98,2.01,48.1,2.119,0.02831219444444445,57.34455402777783,3070.3700000000017
23.99,1.41,33.8,2.122,0.01992322222222222,57.36447725000006,3072.4920000000016
23.98,2.1,50.3,2.122,0.02964905555555555,57.39412630555561,3074.6140000000014
23.98,1.41,33.8,2.119,0.019895055555555558,57.41402136111117,3076.7330000000015
23.98,1.32,31.6,2.12,0.01860888888888889,57.43263025000006,3078.8530000000014
23.98,1.41,33.8,2.125,0.019951388888888887,57.45258163888895,3080.9780000000014
23.99,1.62,38.8,2.116,0.022805777777777776,57.47538741666673,3083.0940000000014
23.98,1.41,33.8,2.12,0.019904444444444443,57.49529186111117,3085.2140000000013
24.0,2.16,51.8,2.126,0.030590777777777776,57.525882638888945,3087.3400000000015
23.99,1.53,36.7,2.118,0.02159183333333333,57.54747447222228,3089.4580000000014
23.98,2.19,52.5,2.118,0.0308875,57.578361972222275,3091.5760000000014
23.99,2.25,53.9,2.127,0.03184591666666666,57.610207888888944,3093.7030000000013
24.0,1.98,47.5,2.117,0.02793263888888889,57.638140527777836,3095.8200000000015
23.98,1.38,33.0,2.117,0.019405833333333334,57.657546361111166,3097.9370000000017
23.98,1.26,30.2,2.131,0.017876722222222217,57.675423083333385,3100.0680000000016
23.98,1.35,32.3,2.128,0.01909288888888889,57.69451597222228,3102.1960000000017
23.98,2.22,53.2,2.126,0.03141755555555555,57.72593352777783,3104.322000000002
23.98,1.32,31.6,2.122,0.018626444444444445,57.74455997222228,3106.444000000002
23.98,1.23,29.4,2.118,0.017296999999999996,57.761856972222276,3108.5620000000017
23.98,10.23,245.3,2.124,0.144727,57.90658397222228,3110.6860000000015
23.9,10.83,258.8,2.118,0.15226066666666668,58.05884463888894,3112.8040000000015
23.9,10.95,261.7,2.119,0.1540395277777778,58.21288416666672,3114.9230000000016
23.98,1.26,30.2,2.128,0.017851555555555558,58.23073572222227,3117.0510000000017
23.98,2.25,53.9,2.118,0.031711166666666665,58.26244688888894,3119.1690000000017
24.0,2.01,48.2,2.118,0.028357666666666666,58.2908045555556,3121.2870000000016
23.98,2.13,51.0,2.124,0.030090000000000002,58.320894555555604,3123.4110000000014
23.98,1.98,47.4,2.119,0.027900166666666667,58.34879472222227,3125.5300000000016
23.98,2.22,53.2,2.116,0.03126977777777778,58.38006450000005,3127.6460000000015
24.0,1.92,46.0,2.131,0.027229444444444445,58.4072939444445,3129.7770000000014
24.0,2.13,51.1,2.13,0.030234166666666666,58.43752811111116,3131.9070000000015
23.98,2.25,53.9,2.126,0.03183094444444444,58.46935905555561,3134.0330000000017
23.98,2.25,53.9,2.121,0.03175608333333333,58.50111513888894,3136.154000000002
24.0,1.86,44.6,2.129,0.026375944444444445,58.52749108333339,3138.2830000000017
24.0,1.41,33.8,2.119,0.019895055555555558,58.547386138888946,3140.402000000002
23.99,1.26,30.2,2.116,0.01775088888888889,58.56513702777784,3142.518000000002
23.98,1.74,41.7,2.128,0.02464933333333334,58.58978636111117,3144.646000000002
24.0,1.95,46.8,2.118,0.027533999999999996,58.617320361111176,3146.764000000002
24.0,1.26,30.2,2.118,0.017767666666666664,58.63508802777784,3148.882000000002
23.99,2.01,48.2,2.128,0.028491555555555558,58.663579583333394,3151.010000000002
23.98,1.83,43.8,2.12,0.02579333333333333,58.68937291666673,3153.130000000002
24.0,2.22,53.2,2.121,0.03134366666666667,58.72071658333339,3155.251000000002
23.99,1.83,43.9,2.123,0.025888805555555557,58.746605388888945,3157.374000000002
23.98,2.25,53.9,2.115,0.03166625,58.778271638888945,3159.489000000002
23.99,2.19,52.5,2.12,0.03091666666666667,58.809188305555615,3161.6090000000017
23.98,1.29,30.9,2.127,0.018256749999999995,58.827445055555614,3163.7360000000017
24.0,1.35,32.4,2.116,0.019044000000000002,58.846489055555615,3165.8520000000017
23.9,11.07,264.5,2.12,0.1557611111111111,59.00225016666673,3167.9720000000016
23.9,11.04,263.8,2.129,0.1560083888888889,59.15825855555561,3170.1010000000015
24.0,1.41,33.8,2.122,0.01992322222222222,59.17818177777784,3172.2230000000013
23.98,2.22,53.2,2.131,0.03149144444444444,59.20967322222228,3174.354000000001
24.0,1.53,36.7,2.118,0.02159183333333333,59.23126505555561,3176.472000000001
23.98,1.86,44.6,2.135,0.026450277777777774,59.25771533333339,3178.6070000000013
24.0,1.56,37.4,2.119,0.022014055555555558,59.279729388888946,3180.7260000000015
23.98,2.25,53.9,2.116,0.03168122222222222,59.31141061111117,3182.8420000000015
23.98,1.77,42.4,2.133,0.025122,59.336532611111174,3184.9750000000013
23.99,1.29,30.9,2.12,0.018196666666666667,59.35472927777784,3187.095000000001
23.98,2.13,51.0,2.143,0.030359166666666663,59.385088444444506,3189.238000000001
23.98,1.47,35.2,2.118,0.020709333333333333,59.40579777777784,3191.356000000001
24.0,2.04,48.9,2.137,0.029027583333333332,59.43482536111117,3193.4930000000013
23.98,2.22,53.2,2.118,0.03129933333333333,59.46612469444451,3195.6110000000012
23.98,2.22,53.2,2.123,0.031373222222222226,59.49749791666673,3197.7340000000013
23.98,2.25,53.9,2.119,0.03172613888888889,59.52922405555562,3199.8530000000014
23.99,1.38,33.1,2.116,0.019455444444444445,59.54867950000007,3201.9690000000014
23.98,1.26,30.2,2.129,0.017859944444444446,59.566539444444516,3204.0980000000013
24.0,2.22,53.2,2.118,0.03129933333333333,59.59783877777785,3206.2160000000013
24.0,1.83,43.9,2.118,0.02582783333333333,59.62366661111118,3208.334000000001
23.98,2.22,53.2,2.128,0.03144711111111111,59.655113722222296,3210.4620000000014
24.0,2.07,49.6,2.119,0.029195111111111116,59.68430883333341,3212.5810000000015
23.99,2.07,49.6,2.121,0.029222666666666668,59.71353150000008,3214.7020000000016
23.99,1.32,31.6,2.126,0.018661555555555556,59.73219305555563,3216.828000000002
23.98,2.07,49.6,2.119,0.029195111111111116,59.76138816666675,3218.947000000002
23.98,1.29,30.9,2.116,0.018162333333333332,59.779550500000084,3221.063000000002
23.9,11.01,263.1,2.126,0.15537516666666668,59.93492566666675,3223.189000000002
23.9,10.53,251.6,2.117,0.14795477777777777,60.08288044444453,3225.3060000000023
23.98,10.92,261.8,2.117,0.15395294444444443,60.23683338888897,3227.4230000000025
23.98,2.19,52.5,2.129,0.031047916666666665,60.26788130555563,3229.5520000000024
24.0,2.19,52.5,2.12,0.03091666666666667,60.2987979722223,3231.6720000000023
23.98,1.95,46.7,2.119,0.027488138888888895,60.326286111111195,3233.7910000000024
23.99,1.35,32.3,2.125,0.01906597222222222,60.34535208333342,3235.9160000000024
23.98,1.56,37.4,2.123,0.022055611111111116,60.36740769444453,3238.0390000000025
23.98,1.38,33.0,2.135,0.019570833333333332,60.38697852777786,3240.1740000000027
23.98,2.25,53.9,2.121,0.03175608333333333,60.4187346111112,3242.295000000003
23.98,1.44,34.5,2.131,0.02042208333333333,60.439156694444534,3244.4260000000027
23.98,2.22,53.2,2.117,0.03128455555555556,60.47044125000009,3246.543000000003
23.98,1.29,30.9,2.116,0.018162333333333332,60.48860358333343,3248.659000000003
23.98,1.62,38.8,2.13,0.022956666666666663,60.511560250000095,3250.789000000003
23.98,2.22,53.2,2.116,0.03126977777777778,60.542830027777875,3252.905000000003
23.99,1.47,35.2,2.117,0.020699555555555554,60.56352958333343,3255.022000000003
24.0,1.74,41.7,2.131,0.024684083333333336,60.58821366666676,3257.153000000003
23.98,1.86,44.6,2.117,0.026227277777777776,60.61444094444454,3259.270000000003
24.0,2.04,48.9,2.117,0.028755916666666666,60.64319686111121,3261.3870000000034
23.98,1.95,46.7,2.129,0.02761786111111111,60.67081472222232,3263.5160000000033
23.98,2.19,52.5,2.116,0.030858333333333335,60.70167305555565,3265.6320000000032
24.0,1.95,46.8,2.121,0.027573,60.72924605555565,3267.7530000000033
23.98,2.16,51.7,2.129,0.03057480555555556,60.7598208611112,3269.8820000000032
23.99,2.07,49.6,2.12,0.029208888888888892,60.78902975000009,3272.002000000003
23.98,2.22,53.2,2.135,0.031550555555555554,60.820580305555644,3274.1370000000034
23.98,1.89,45.3,2.117,0.026638916666666665,60.847219222222314,3276.2540000000035
23.99,2.22,53.2,2.119,0.03131411111111112,60.87853333333342,3278.3730000000037
23.99,1.26,30.2,2.128,0.017851555555555558,60.896384888888974,3280.501000000004
23.98,2.16,51.7,2.12,0.03044555555555556,60.926830444444526,3282.6210000000037
23.9,11.07,264.5,2.114,0.1553202777777778,61.0821507222223,3284.7350000000038
23.9,10.08,240.9,2.129,0.14246558333333334,61.224616305555635,3286.8640000000037
23.98,1.95,46.7,2.121,0.027514083333333335,61.25213038888897,3288.9850000000038
23.98,2.22,53.2,2.133,0.031521,61.28365138888897,3291.1180000000036
23.98,1.53,36.6,2.119,0.02154316666666667,61.30519455555564,3293.2370000000037
23.98,1.86,44.6,2.118,0.026239666666666668,61.331434222222306,3295.3550000000037
24.0,1.59,38.1,2.127,0.022510749999999996,61.35394497222231,3297.4820000000036
23.98,1.68,40.2,2.12,0.023673333333333334,61.37761830555564,3299.6020000000035
23.99,1.74,41.7,2.133,0.02470725,61.40232555555564,3301.7350000000033
23.98,2.25,53.9,2.117,0.031696194444444444,61.434021750000085,3303.8520000000035
24.0,1.17,28.0,2.116,0.01645777777777778,61.450479527777865,3305.9680000000035
23.99,1.2,28.7,2.132,0.016996777777777777,61.46747630555564,3308.1000000000035
23.98,2.22,53.2,2.117,0.03128455555555556,61.4987608611112,3310.2170000000037
24.0,1.8,43.2,2.134,0.025608,61.5243688611112,3312.3510000000038
23.98,2.19,52.5,2.123,0.03096041666666667,61.555329277777865,3314.474000000004
24.0,2.13,51.1,2.116,0.030035444444444448,61.58536472222231,3316.590000000004
23.99,1.29,30.9,2.127,0.018256749999999995,61.60362147222231,3318.7170000000037
23.98,1.35,32.3,2.121,0.01903008333333333,61.62265155555564,3320.838000000004
23.98,1.32,31.6,2.134,0.018731777777777778,61.64138333333342,3322.972000000004
23.98,1.35,32.3,2.122,0.019039055555555552,61.660422388888975,3325.0940000000037
23.98,2.22,53.2,2.134,0.03153577777777778,61.69195816666675,3327.2280000000037
24.0,1.17,28.0,2.122,0.016504444444444443,61.708462611111194,3329.3500000000035
23.99,2.22,53.2,2.13,0.03147666666666667,61.739939277777864,3331.4800000000037
24.0,1.41,33.8,2.116,0.01986688888888889,61.759806166666756,3333.5960000000036
23.99,1.44,34.5,2.118,0.0202975,61.780103666666754,3335.7140000000036
23.98,2.25,53.9,2.128,0.03186088888888889,61.81196455555564,3337.8420000000037
23.98,2.22,53.2,2.119,0.03131411111111112,61.84327866666675,3339.961000000004
24.0,1.83,43.9,2.135,0.026035138888888885,61.869313805555635,3342.096000000004
23.93,1.44,34.4,2.119,0.020248222222222223,61.889562027777856,3344.2150000000042
23.91,10.83,258.9,2.115,0.15210374999999998,62.04166577777786,3346.330000000004
23.91,10.26,245.3,2.13,0.14513583333333335,62.18680161111119,3348.460000000004
23.98,2.07,49.6,2.121,0.029222666666666668,62.21602427777786,3350.581000000004
23.99,2.25,53.9,2.118,0.031711166666666665,62.24773544444453,3352.699000000004
23.98,1.47,35.2,2.127,0.020797333333333334,62.268532777777864,3354.826000000004
23.98,2.01,48.1,2.122,0.02835227777777778,62.29688505555564,3356.948000000004
23.99,1.8,43.1,2.13,0.025500833333333334,62.322385888888974,3359.078000000004
23.98,2.04,48.9,2.119,0.028783083333333334,62.351168972222304,3361.197000000004
23.98,2.01,48.1,2.121,0.028338916666666665,62.37950788888897,3363.3180000000043
23.98,1.44,34.5,2.124,0.020355,62.399862888888975,3365.442000000004
24.0,1.86,44.6,2.124,0.026314,62.426176888888975,3367.566000000004
23.98,1.56,37.4,2.134,0.02216988888888889,62.448346777777864,3369.700000000004
24.0,1.95,46.8,2.12,0.027559999999999998,62.475906777777865,3371.820000000004
23.98,2.25,53.9,2.131,0.031905805555555555,62.50781258333342,3373.9510000000037
24.0,1.23,29.5,2.116,0.017339444444444446,62.525152027777864,3376.0670000000036
23.98,1.32,31.6,2.117,0.018582555555555554,62.54373458333342,3378.184000000004
23.99,2.19,52.5,2.131,0.031077083333333328,62.574811666666754,3380.3150000000037
23.99,1.32,31.6,2.115,0.018565,62.59337666666676,3382.4300000000035
23.99,1.5,35.9,2.117,0.021111194444444443,62.6144878611112,3384.5470000000037
23.98,1.77,42.4,2.132,0.02511022222222222,62.639598083333425,3386.6790000000037
23.99,1.8,43.1,2.119,0.025369138888888892,62.664967222222316,3388.798000000004
23.99,2.25,53.9,2.117,0.031696194444444444,62.69666341666676,3390.915000000004
23.99,1.71,41.0,2.128,0.024235555555555555,62.720898972222315,3393.043000000004
23.99,1.89,45.3,2.119,0.026664083333333335,62.747563055555645,3395.1620000000044
23.98,2.25,53.9,2.119,0.03172613888888889,62.77928919444454,3397.2810000000045
23.98,1.95,46.7,2.134,0.02768272222222222,62.80697191666676,3399.4150000000045
23.9,11.01,263.1,2.121,0.15500975000000003,62.96198166666676,3401.5360000000046
23.9,10.62,253.8,2.133,0.1503765,63.11235816666676,3403.6690000000044
23.98,1.83,43.8,2.117,0.025756833333333333,63.13811500000009,3405.7860000000046
24.0,1.11,26.6,2.127,0.015716166666666666,63.153831166666755,3407.9130000000046
23.98,1.8,43.1,2.116,0.025333222222222222,63.17916438888898,3410.0290000000045
23.99,1.23,29.5,2.117,0.017347638888888888,63.196512027777864,3412.1460000000047
23.98,2.04,48.9,2.131,0.02894608333333333,63.225458111111195,3414.2770000000046
23.98,2.13,51.0,2.118,0.030005,63.2554631111112,3416.3950000000045
24.0,1.98,47.5,2.122,0.027998611111111106,63.283461722222306,3418.5170000000044
23.99,1.59,38.1,2.125,0.022489583333333334,63.30595130555564,3420.6420000000044
23.99,1.35,32.3,2.119,0.01901213888888889,63.32496344444453,3422.7610000000045
23.98,1.65,39.5,2.117,0.023228194444444444,63.34819163888897,3424.8780000000047
23.99,2.25,53.9,2.127,0.03184591666666666,63.38003755555564,3427.0050000000047
23.99,1.29,30.9,2.123,0.018222416666666668,63.398259972222306,3429.1280000000047
23.98,2.25,53.9,2.132,0.03192077777777778,63.43018075000008,3431.2600000000048
23.98,1.86,44.6,2.122,0.02628922222222222,63.45646997222231,3433.3820000000046
23.98,2.1,50.3,2.131,0.02977480555555555,63.48624477777786,3435.5130000000045
23.99,2.22,53.2,2.126,0.03141755555555555,63.51766233333342,3437.6390000000047
24.0,1.77,42.4,2.131,0.02509844444444444,63.542760777777865,3439.7700000000045
23.98,2.22,53.2,2.117,0.03128455555555556,63.57404533333342,3441.8870000000047
23.98,1.29,30.9,2.134,0.01831683333333333,63.59236216666675,3444.0210000000047
23.98,1.38,33.0,2.117,0.019405833333333334,63.61176800000008,3446.138000000005
23.98,1.98,47.4,2.12,0.02791333333333333,63.639681333333414,3448.258000000005
24.0,2.13,51.1,2.129,0.03021997222222222,63.66990130555563,3450.3870000000047
24.0,1.29,30.9,2.122,0.01821383333333333,63.68811513888897,3452.5090000000046
23.99,1.23,29.5,2.134,0.017486944444444444,63.70560208333341,3454.6430000000046
23.99,1.08,25.9,2.118,0.015237833333333332,63.72083991666674,3456.7610000000045
23.99,1.08,25.9,2.117,0.015230638888888887,63.73607055555563,3458.8780000000047
23.9,4.86,116.1,2.138,0.0689505,63.80502105555563,3461.0160000000046
23.9,10.95,261.7,2.116,0.15382144444444446,63.958842500000074,3463.1320000000046
23.9,11.01,263.1,2.126,0.15537516666666668,64.11421766666675,3465.258000000005
23.98,2.19,52.5,2.12,0.03091666666666667,64.14513433333342,3467.3780000000047
23.98,1.38,33.0,2.12,0.019433333333333337,64.16456766666676,3469.4980000000046
23.99,2.19,52.5,2.125,0.030989583333333334,64.19555725000009,3471.6230000000046
23.98,2.1,50.3,2.123,0.029663027777777778,64.22522027777786,3473.7460000000046
23.99,2.22,53.2,2.133,0.031521,64.25674127777786,3475.8790000000045
24.0,1.2,28.8,2.121,0.016968,64.27370927777787,3478.0000000000045
23.99,1.74,41.7,2.134,0.024718833333333336,64.2984281111112,3480.1340000000046
23.98,1.98,47.4,2.123,0.027952833333333333,64.32638094444454,3482.2570000000046
23.98,1.41,33.8,2.128,0.019979555555555556,64.34636050000009,3484.3850000000048
23.98,2.04,48.9,2.118,0.028769499999999996,64.37513000000008,3486.5030000000047
23.98,2.16,51.7,2.119,0.030431194444444448,64.40556119444453,3488.622000000005
23.99,2.22,53.2,2.128,0.03144711111111111,64.43700830555564,3490.750000000005
23.98,1.5,35.9,2.126,0.021200944444444442,64.45820925000008,3492.876000000005
23.98,1.98,47.4,2.131,0.028058166666666662,64.48626741666675,3495.007000000005
24.0,1.38,33.1,2.122,0.019510611111111114,64.50577802777786,3497.129000000005
23.98,2.25,53.9,2.13,0.03189083333333333,64.5376688611112,3499.259000000005
23.99,1.5,35.9,2.119,0.02113113888888889,64.55880000000009,3501.378000000005
23.98,1.74,41.7,2.12,0.02455666666666667,64.58335666666676,3503.498000000005
24.0,2.1,50.4,2.127,0.029777999999999995,64.61313466666675,3505.625000000005
23.99,2.25,53.9,2.119,0.03172613888888889,64.64486080555564,3507.744000000005
23.99,1.56,37.4,2.133,0.0221595,64.66702030555564,3509.877000000005
23.98,1.83,43.8,2.118,0.025768999999999997,64.69278930555564,3511.995000000005
23.99,1.68,40.3,2.12,0.02373222222222222,64.71652152777786,3514.115000000005
24.0,1.68,40.3,2.128,0.023821777777777775,64.74034330555564,3516.243000000005
23.89,10.68,255.1,2.116,0.1499421111111111,64.89028541666676,3518.359000000005
23.91,10.41,248.9,2.121,0.14664358333333335,65.03692900000009,3520.480000000005
23.99,2.22,53.2,2.128,0.03144711111111111,65.06837611111119,3522.608000000005
24.0,1.71,41.0,2.119,0.024133055555555557,65.09250916666674,3524.7270000000053
24.0,2.19,52.5,2.132,0.03109166666666667,65.12360083333341,3526.8590000000054
23.99,2.25,53.9,2.117,0.031696194444444444,65.15529702777786,3528.9760000000056
23.99,2.19,52.5,2.117,0.030872916666666667,65.18616994444453,3531.0930000000058
23.98,2.25,53.9,2.131,0.031905805555555555,65.21807575000008,3533.2240000000056
23.99,1.68,40.3,2.121,0.023743416666666666,65.24181916666674,3535.3450000000057
23.98,2.22,53.2,2.136,0.031565333333333334,65.27338450000008,3537.4810000000057
23.99,2.16,51.8,2.118,0.030475666666666665,65.30386016666674,3539.5990000000056
23.99,2.25,53.9,2.133,0.03193575,65.33579591666674,3541.7320000000054
23.98,1.44,34.5,2.124,0.020355,65.35615091666673,3543.856000000005
23.98,1.71,41.0,2.132,0.024281111111111114,65.38043202777784,3545.9880000000053
23.98,2.22,53.2,2.117,0.03128455555555556,65.4117165833334,3548.1050000000055
23.98,1.32,31.6,2.115,0.018565,65.4302815833334,3550.2200000000053
23.98,2.04,48.9,2.134,0.028986833333333333,65.45926841666673,3552.3540000000053
23.98,1.59,38.1,2.121,0.022447250000000002,65.48171566666673,3554.4750000000054
24.0,2.16,51.8,2.132,0.030677111111111113,65.51239277777785,3556.6070000000054
23.99,2.1,50.3,2.118,0.02959316666666666,65.54198594444452,3558.7250000000054
23.99,1.74,41.7,2.121,0.02456825,65.56655419444452,3560.8460000000055
24.0,2.19,52.5,2.123,0.03096041666666667,65.5975146111112,3562.9690000000055
23.98,2.22,53.2,2.118,0.03129933333333333,65.62881394444453,3565.0870000000054
23.99,1.35,32.3,2.118,0.01900316666666666,65.6478171111112,3567.2050000000054
23.98,1.98,47.4,2.131,0.028058166666666662,65.67587527777786,3569.3360000000052
24.0,1.29,30.9,2.12,0.018196666666666667,65.69407194444453,3571.456000000005
24.0,1.2,28.8,2.135,0.017079999999999998,65.71115194444454,3573.5910000000054
23.99,2.1,50.3,2.121,0.02963508333333333,65.74078702777787,3575.7120000000054
