Voltage (V),Current (A),Power (W),Delta Time (s),Energy_step_Wh,Cumulative_Energy_Wh,Cumulative_time_s,power_smooth
23.99,1.92,46.0,2.119,0.027076111111111113,169.45278247222325,7583.272000000016,81.66265490388207
23.99,2.19,52.5,2.135,0.031135416666666665,169.48391788888992,7585.4070000000165,81.66536446669507
24.0,2.1,50.4,2.123,0.029722000000000002,169.5136398888899,7587.530000000016,80.21939707366666
23.99,1.77,42.4,2.134,0.025133777777777772,169.53877366666768,7589.664000000016,78.74024227459832
23.99,1.35,32.3,2.116,0.018985222222222223,169.5577588888899,7591.780000000016,77.34874966708489
23.99,2.25,53.9,2.117,0.031696194444444444,169.58945508333434,7593.897000000016,77.51061080720957
24.0,10.2,244.8,2.12,0.14416,169.73361508333434,7596.017000000016,77.56624368817944
23.78,10.86,258.2,2.127,0.15255316666666666,169.88616825000102,7598.144000000017,77.62896232511092
23.8,10.86,258.4,2.121,0.15224066666666664,170.0384089166677,7600.265000000017,77.7883515438317
23.98,2.07,49.6,2.121,0.029222666666666668,170.06763158333436,7602.386000000017,77.84865146265977
24.0,1.98,47.5,2.125,0.028038194444444445,170.0956697777788,7604.511000000017,78.04548582933188
23.99,2.16,51.8,2.121,0.03051883333333333,170.12618861111213,7606.632000000017,78.08574938518188
23.99,2.28,54.6,2.119,0.03213816666666667,170.1583267777788,7608.751000000017,79.69448185718971
24.0,1.71,41.0,2.132,0.024281111111111114,170.18260788888992,7610.883000000016,81.49572936374838
23.99,2.19,52.5,2.12,0.03091666666666667,170.21352455555657,7613.003000000016,81.69542684387032
24.0,1.56,37.4,2.136,0.022190666666666664,170.23571522222323,7615.1390000000165,81.7983232832764
24.0,1.83,43.9,2.126,0.025925388888888887,170.2616406111121,7617.265000000017,80.34782344935081
24.0,2.04,48.9,2.134,0.028986833333333333,170.29062744444545,7619.399000000017,78.98114918397076
23.99,2.25,53.9,2.117,0.031696194444444444,170.32232363888988,7621.516000000017,77.68339174003356
24.0,1.62,38.8,2.122,0.022870444444444443,170.34519408333432,7623.638000000017,77.92058188160996
23.99,1.98,47.5,2.132,0.028130555555555558,170.37332463888987,7625.770000000017,78.15604173362368
23.83,10.74,255.9,2.116,0.15041233333333334,170.5237369722232,7627.886000000017,78.45712663759386
23.81,10.74,255.7,2.121,0.15064991666666666,170.67438688888987,7630.007000000017,78.71125600806968
24.0,2.22,53.2,2.131,0.03149144444444444,170.7058783333343,7632.138000000017,78.83991529598057
23.99,1.77,42.4,2.118,0.02494533333333333,170.73082366666765,7634.256000000018,78.8687834437927
23.99,2.28,54.6,2.123,0.032198833333333336,170.76302250000097,7636.379000000017,78.97000734138528
24.0,1.68,40.3,2.132,0.023866555555555558,170.78688905555651,7638.511000000017,79.02915799502853
24.0,1.71,41.0,2.12,0.024144444444444444,170.81103350000095,7640.631000000017,79.08468923552633
23.99,2.22,53.2,2.119,0.03131411111111112,170.84234761111205,7642.750000000016,79.21269803919482
24.0,2.13,51.1,2.128,0.03020577777777778,170.87255338888983,7644.878000000016,80.75246333135799
24.0,2.25,54.0,2.12,0.0318,170.90435338888983,7646.998000000016,82.49041036377918
24.0,1.5,36.0,2.121,0.02121,170.92556338888983,7649.119000000016,82.5940866010054
23.99,2.28,54.6,2.129,0.03228983333333334,170.95785322222315,7651.248000000016,82.68556646189363
23.99,2.28,54.6,2.12,0.03215333333333334,170.99000655555648,7653.368000000016,81.2546050597785
24.01,1.89,45.3,2.121,0.02668925,171.01669580555648,7655.489000000016,79.90294232732231
23.99,1.59,38.1,2.131,0.02255308333333333,171.0392488888898,7657.620000000016,78.5091574703844
23.99,2.28,54.6,2.122,0.032183666666666666,171.07143255555647,7659.742000000017,78.74185015962301
24.0,2.13,51.1,2.12,0.030092222222222225,171.10152477777868,7661.862000000016,78.76088423153395
23.8,10.86,258.4,2.134,0.15317377777777774,171.25469855555644,7663.9960000000165,78.9640477588982
23.78,10.8,256.8,2.12,0.15122666666666668,171.40592522222312,7666.116000000016,79.13430301281662
24.01,2.25,54.0,2.133,0.031995,171.4379202222231,7668.249000000016,79.17858570855398
24.01,1.8,43.2,2.12,0.025440000000000004,171.46336022222312,7670.369000000016,79.28559084673674
24.01,2.19,52.5,2.122,0.030945833333333332,171.49430605555645,7672.491000000016,79.39858852389553
24.01,1.65,39.6,2.125,0.023375,171.51768105555644,7674.616000000016,81.08259479893071
23.99,2.25,53.9,2.122,0.03177105555555555,171.549452111112,7676.738000000017,82.75498494612425
23.99,2.16,51.8,2.135,0.030720277777777773,171.5801723888898,7678.873000000017,82.82484889715658
24.0,1.74,41.7,2.118,0.0245335,171.60470588888978,7680.991000000017,83.08863244987374
23.99,1.83,43.9,2.121,0.025864416666666664,171.63057030555646,7683.112000000017,83.2034001712836
23.99,2.28,54.6,2.136,0.032396,171.66296630555647,7685.248000000018,81.75419025876853
23.99,2.25,53.9,2.122,0.03177105555555555,171.69473736111203,7687.370000000018,80.51831952209757
24.0,1.89,45.3,2.118,0.026651499999999998,171.72138886111205,7689.4880000000185,80.62791100572711
24.0,1.83,43.9,2.13,0.025974166666666663,171.7473630277787,7691.618000000019,80.79791446763647
24.0,1.98,47.5,2.121,0.02798541666666667,171.77534844444537,7693.739000000019,80.90689984005412
24.0,1.71,41.0,2.12,0.024144444444444444,171.7994928888898,7695.859000000019,81.00947018756416
23.83,10.92,260.2,2.127,0.15373483333333332,171.95322772222315,7697.986000000019,81.01465226292885
23.79,10.35,246.2,2.119,0.14491605555555556,172.09814377777872,7700.105000000019,80.97300974403328
23.78,10.86,258.2,2.127,0.15255316666666666,172.2506969444454,7702.232000000019,81.07810229745562
24.01,1.95,46.8,2.124,0.027612,172.2783089444454,7704.356000000019,80.99704644100986
23.99,2.25,53.9,2.123,0.03178602777777778,172.31009497222317,7706.4790000000185,81.03276107771819
24.01,2.13,51.1,2.122,0.030120611111111112,172.34021558333427,7708.601000000019,81.15665530807895
23.99,1.77,42.4,2.126,0.025039555555555554,172.36525513888984,7710.727000000019,82.81029524513795
24.01,1.71,41.0,2.123,0.024178611111111113,172.38943375000096,7712.850000000019,84.22581919235115
23.99,2.25,53.9,2.118,0.031711166666666665,172.42114491666763,7714.968000000019,84.2829477880538
23.99,2.22,53.2,2.129,0.03146188888888889,172.4526068055565,7717.097000000019,84.32173118374708
24.0,1.77,42.4,2.122,0.024992444444444442,172.47759925000096,7719.219000000019,82.779406332521
23.99,2.01,48.2,2.118,0.028357666666666666,172.50595691666763,7721.3370000000195,81.35273592438026
24.0,2.22,53.2,2.131,0.03149144444444444,172.53744836111207,7723.46800000002,79.96857813077902
24.01,2.22,53.3,2.12,0.03138777777777778,172.56883613888985,7725.58800000002,80.04866679555732
24.0,1.86,44.6,2.118,0.026239666666666668,172.59507580555652,7727.70600000002,80.21043815511236
23.81,10.5,250.0,2.13,0.14791666666666667,172.7429924722232,7729.83600000002,80.27976091034878
23.81,10.35,246.4,2.117,0.14489688888888888,172.8878893611121,7731.95300000002,80.4003029263624
24.01,2.04,48.9,2.122,0.02882383333333333,172.9167131944454,7734.075000000021,80.39552194476883
24.0,2.07,49.6,2.133,0.029388,172.94610119444542,7736.208000000021,80.53077064618354
23.99,2.28,54.6,2.122,0.032183666666666666,172.9782848611121,7738.330000000021,80.50572393627198
23.99,2.28,54.6,2.12,0.03215333333333334,173.0104381944454,7740.450000000021,80.50143445711379
23.99,2.28,54.6,2.126,0.03224433333333333,173.04268252777874,7742.576000000021,80.4275739775968
23.99,1.59,38.1,2.119,0.022426083333333336,173.06510861111207,7744.695000000021,81.93468751750558
23.99,2.04,48.9,2.12,0.02879666666666667,173.09390527777873,7746.8150000000205,83.4960176221881
24.0,1.53,36.7,2.128,0.02169377777777778,173.11559905555652,7748.94300000002,85.06661648075698
23.99,1.86,44.6,2.12,0.026264444444444448,173.14186350000097,7751.06300000002,85.12065315187087
23.99,2.28,54.6,2.121,0.0321685,173.17403200000098,7753.18400000002,85.2197014039393
23.99,2.25,53.9,2.13,0.03189083333333333,173.2059228333343,7755.31400000002,83.7272390554335
24.0,1.56,37.4,2.119,0.022014055555555558,173.22793688888987,7757.43300000002,82.29910023619826
23.99,2.01,48.2,2.12,0.028384444444444448,173.2563213333343,7759.55300000002,82.29858494006459
23.99,2.28,54.6,2.132,0.032335333333333334,173.28865666666763,7761.6850000000195,82.39041952656977
23.99,10.41,249.7,2.12,0.14704555555555557,173.4357022222232,7763.805000000019,82.43637295373058
23.77,10.53,250.2,2.12,0.14734,173.5830422222232,7765.925000000019,82.50329520560467
23.8,10.86,258.4,2.127,0.1526713333333333,173.73571355555654,7768.05200000002,82.64302506584635
23.99,2.25,53.9,2.122,0.03177105555555555,173.7674846111121,7770.17400000002,82.64567791541887
24.0,2.19,52.5,2.137,0.031164583333333332,173.79864919444543,7772.31100000002,82.60917139930764
23.99,2.16,51.8,2.121,0.03051883333333333,173.82916802777876,7774.43200000002,82.52098582028385
23.99,1.68,40.3,2.117,0.023698638888888884,173.85286666666767,7776.54900000002,84.0339545681492
23.99,2.16,51.8,2.135,0.030720277777777773,173.88358694444545,7778.68400000002,85.68178348554842
23.99,1.89,45.3,2.124,0.026727,173.91031394444545,7780.80800000002,85.62101711417233
23.99,2.25,53.9,2.136,0.03198066666666667,173.94229461111212,7782.94400000002,85.76540337161212
24.0,1.41,33.8,2.12,0.019904444444444443,173.96219905555657,7785.06400000002,84.24514333309017
24.0,1.47,35.2,2.119,0.020719111111111115,173.98291816666767,7787.18300000002,82.7929338628275
24.0,2.28,54.7,2.129,0.03234897222222222,174.0152671388899,7789.31200000002,81.53750840083522
23.99,1.89,45.3,2.121,0.02668925,174.0419563888899,7791.43300000002,81.6731893051732
23.99,2.25,53.9,2.119,0.03172613888888889,174.0736825277788,7793.55200000002,81.76071309425318
23.99,2.25,53.9,2.127,0.03184591666666666,174.10552844444547,7795.67900000002,81.79749453103057
24.01,2.16,51.8,2.119,0.030490055555555555,174.13601850000103,7797.79800000002,81.81527156412633
23.82,10.38,247.2,2.121,0.145642,174.28166050000104,7799.91900000002,81.8479383537025
23.76,10.89,258.7,2.128,0.15292044444444444,174.43458094444549,7802.04700000002,81.84281930947024
23.89,10.83,258.7,2.118,0.15220183333333331,174.5867827777788,7804.16500000002,81.75398302452365
24.0,1.92,46.0,2.118,0.02706333333333333,174.61384611111214,7806.28300000002,81.67735475413701
23.99,2.25,53.9,2.119,0.03172613888888889,174.64557225000104,7808.40200000002,81.72060781822229
23.99,2.13,51.0,2.127,0.030132499999999996,174.67570475000105,7810.5290000000205,83.09288505618888
24.0,1.65,39.6,2.121,0.023331,174.69903575000106,7812.650000000021,84.62821740501619
24.0,2.22,53.2,2.119,0.03131411111111112,174.73034986111216,7814.76900000002,86.37204572978985
24.01,1.47,35.2,2.133,0.020856000000000003,174.75120586111217,7816.90200000002,86.42678302186754
23.99,2.25,53.9,2.123,0.03178602777777778,174.78299188888994,7819.02500000002,86.42272549432094
23.99,1.95,46.7,2.136,0.02770866666666667,174.8107005555566,7821.16100000002,85.0013704653701
24.01,1.26,30.2,2.12,0.017784444444444443,174.82848500000102,7823.28100000002,83.59706099802632
24.01,1.65,39.6,2.119,0.023309,174.85179400000104,7825.40000000002,82.23600489034162
23.99,2.19,52.5,2.127,0.031018749999999998,174.88281275000102,7827.52700000002,82.46962028737701
23.99,10.92,261.9,2.12,0.15422999999999998,175.03704275000104,7829.64700000002,82.5676456320994
23.78,10.74,255.3,2.12,0.15034333333333336,175.18738608333436,7831.76700000002,82.64284687173635
23.77,10.56,251.0,2.13,0.14850833333333333,175.33589441666768,7833.89700000002,82.6984455400282
23.97,2.25,53.9,2.121,0.03175608333333333,175.36765050000102,7836.01800000002,82.84196173877075
23.98,1.92,46.0,2.122,0.027114444444444444,175.39476494444546,7838.14000000002,82.78241730681016
23.99,1.62,38.8,2.128,0.02293511111111111,175.41770005555657,7840.26800000002,82.75619528426449
23.99,1.65,39.5,2.119,0.02325013888888889,175.44095019444546,7842.38700000002,84.41609957743975
23.98,2.28,54.6,2.117,0.032107833333333335,175.4730580277788,7844.50400000002,86.02385621224376
23.99,2.01,48.2,2.135,0.028585277777777775,175.50164330555657,7846.63900000002,86.21953274208816
23.99,2.19,52.5,2.13,0.031062499999999996,175.53270580555656,7848.76900000002,86.26582548807683
23.99,2.28,54.6,2.129,0.03228983333333334,175.56499563888988,7850.89800000002,86.38846186679429
23.98,2.25,53.9,2.121,0.03175608333333333,175.59675172222322,7853.01900000002,86.33198371838735
24.0,1.71,41.0,2.116,0.02409888888888889,175.6208506111121,7855.13500000002,86.28023187040387
23.98,1.77,42.4,2.129,0.02507488888888889,175.645925500001,7857.26400000002,84.76607968162253
24.0,1.59,38.1,2.122,0.022457833333333337,175.66838333333433,7859.38600000002,83.28607747220634
23.98,2.28,54.6,2.123,0.032198833333333336,175.70058216666766,7861.50900000002,83.36786834702754
23.98,2.25,53.9,2.126,0.03183094444444444,175.7324131111121,7863.63500000002,83.34287934791833
23.78,10.83,257.5,2.117,0.15142430555555558,175.88383741666766,7865.75200000002,83.3768949889498
23.75,10.77,255.7,2.124,0.150863,176.03470041666765,7867.87600000002,83.38451691595117
23.73,10.83,256.9,2.13,0.15199916666666663,176.1866995833343,7870.00600000002,83.31523912489303
23.97,2.19,52.4,2.122,0.030886888888888887,176.2175864722232,7872.128000000021,83.15539136022586
23.98,2.28,54.6,2.117,0.032107833333333335,176.24969430555652,7874.245000000021,83.10445200792424
23.99,2.13,51.0,2.127,0.030132499999999996,176.27982680555652,7876.372000000021,83.09873893406292
23.99,2.16,51.8,2.12,0.030504444444444445,176.31033125000096,7878.492000000021,84.55197515413228
23.97,2.22,53.2,2.119,0.03131411111111112,176.34164536111206,7880.611000000021,86.03761957356915
23.98,2.28,54.6,2.135,0.03238083333333333,176.37402619444538,7882.746000000021,86.14232318869655
23.99,1.47,35.2,2.119,0.020719111111111115,176.39474530555648,7884.865000000021,86.02379698662517
24.0,1.38,33.1,2.12,0.019492222222222227,176.4142375277787,7886.985000000021,84.4604608219389
23.98,2.19,52.5,2.128,0.031033333333333333,176.44527086111205,7889.11300000002,82.8723827948637
23.98,2.19,52.5,2.119,0.030902083333333337,176.47617294444538,7891.23200000002,81.44725964215307
23.99,1.29,30.9,2.122,0.01821383333333333,176.49438677777871,7893.35400000002,81.66309948396211
23.98,2.13,51.0,2.129,0.03016083333333333,176.52454761111204,7895.48300000002,81.63576263059004
23.74,10.89,258.5,2.121,0.15229958333333335,176.67684719444537,7897.60400000002,81.61971581316342
23.73,10.23,242.7,2.121,0.14299075,176.81983794444537,7899.72500000002,81.6374794345939
23.96,2.13,51.0,2.13,0.030175,176.85001294444538,7901.8550000000205,81.69569348846744
23.97,2.01,48.1,2.121,0.028338916666666665,176.87835186111204,7903.976000000021,81.60504341433374
23.97,2.19,52.4,2.121,0.030872333333333335,176.90922419444536,7906.097000000021,81.5142189885506
23.98,2.25,53.9,2.137,0.031995638888888886,176.94121983333426,7908.23400000002,81.37609967349866
23.98,2.28,54.6,2.121,0.0321685,176.97338833333427,7910.3550000000205,81.1680575882099
23.98,2.25,53.9,2.129,0.03187586111111111,177.00526419444537,7912.48400000002,82.76181772778122
23.99,1.89,45.3,2.122,0.026701833333333327,177.0319660277787,7914.606000000021,84.15448753221234
23.98,2.22,53.2,2.133,0.031521,177.0634870277787,7916.7390000000205,85.8301131420658
24.0,1.59,38.1,2.121,0.022447250000000002,177.0859342777787,7918.860000000021,85.78001972224261
23.99,1.29,30.9,2.121,0.01820525,177.1041395277787,7920.981000000021,85.89711553141136
23.99,1.38,33.1,2.13,0.019584166666666666,177.12372369444537,7923.111000000021,84.43095752278002
23.97,2.25,53.9,2.121,0.03175608333333333,177.1554797777787,7925.232000000021,82.89420811882195
24.0,2.1,50.4,2.119,0.029666,177.1851457777787,7927.351000000021,82.91878065431762
23.97,1.56,37.3,2.128,0.022048444444444443,177.20719422222314,7929.47900000002,82.98396559674909
23.76,10.86,258.0,2.122,0.15207666666666667,177.3592708888898,7931.601000000021,83.06258200797227
23.73,10.74,254.8,2.118,0.1499073333333333,177.50917822222314,7933.719000000021,82.95415737617414
23.72,10.65,252.6,2.132,0.14959533333333336,177.65877355555648,7935.851000000021,82.9268525925693
23.97,2.13,51.0,2.122,0.030061666666666664,177.68883522222313,7937.973000000021,82.85341707441523
23.98,1.98,47.4,2.121,0.0279265,177.71676172222314,7940.094000000021,82.87366421852491
23.97,2.25,53.9,2.124,0.031801,177.74856272222314,7942.218000000021,82.71069290286255
23.97,1.92,46.0,2.117,0.027050555555555557,177.7756132777787,7944.335000000021,84.19148521823824
23.99,2.28,54.6,2.12,0.03215333333333334,177.80776661111202,7946.455000000021,85.59117457007915
23.99,1.53,36.7,2.133,0.021744750000000004,177.82951136111203,7948.588000000021,85.50871311199089
23.98,2.07,49.6,2.123,0.029250222222222226,177.85876158333426,7950.71100000002,85.52494048811867
23.98,1.65,39.5,2.118,0.02323916666666667,177.8820007500009,7952.829000000021,83.9275050719363
23.97,2.22,53.2,2.132,0.03150622222222223,177.91350697222313,7954.96100000002,82.43332506965169
23.98,1.68,40.2,2.121,0.0236845,177.93719147222313,7957.08200000002,81.03488584758621
23.98,2.07,49.6,2.136,0.02942933333333334,177.96662080555646,7959.218000000021,81.01006336741825
23.99,2.28,54.6,2.12,0.03215333333333334,177.9987741388898,7961.338000000021,81.08421092307766
23.97,1.86,44.5,2.121,0.026217916666666667,178.02499205555645,7963.459000000021,80.98476966857329
23.97,1.92,46.0,2.132,0.027242222222222223,178.05223427777867,7965.59100000002,80.87303257711638
23.75,10.92,259.3,2.126,0.15313105555555556,178.2053653333342,7967.717000000021,80.84363176820447
23.74,10.62,252.1,2.134,0.14943927777777777,178.354804611112,7969.851000000021,80.75424423794966
23.96,2.94,70.4,2.122,0.04149688888888889,178.3963015000009,7971.973000000021,80.53264380877617
23.97,2.01,48.1,2.134,0.02851261111111111,178.424814111112,7974.107000000021,80.42144340561329
23.97,2.25,53.9,2.129,0.03187586111111111,178.4566899722231,7976.236000000021,80.31095334040587
23.98,2.25,53.9,2.129,0.03187586111111111,178.4885658333342,7978.365000000021,81.62127555659052
23.98,1.56,37.4,2.12,0.022024444444444444,178.51059027777865,7980.485000000021,82.98657599452136
23.97,2.19,52.4,2.12,0.03085777777777778,178.54144805555643,7982.6050000000205,84.52417517341844
23.97,2.19,52.4,2.132,0.031032444444444446,178.57248050000086,7984.73700000002,84.59758312930704
23.99,1.56,37.4,2.119,0.022014055555555558,178.59449455555642,7986.85600000002,84.52503577375118
23.97,2.19,52.4,2.119,0.030843222222222223,178.62533777777864,7988.9750000000195,83.01768802847987
23.99,1.29,30.9,2.135,0.018325416666666663,178.6436631944453,7991.11000000002,81.42278505245584
23.98,2.25,53.9,2.12,0.03174111111111111,178.6754043055564,7993.23000000002,81.53332961409951
23.99,1.41,33.8,2.136,0.020054666666666665,178.69545897222307,7995.36600000002,81.5665525998466
23.77,10.92,259.5,2.121,0.15288875,178.84834772222305,7997.48700000002,81.60937582559971
23.75,10.89,258.6,2.116,0.15199933333333335,179.00034705555638,7999.60300000002,81.38930561941088
23.73,10.11,239.9,2.118,0.14114116666666668,179.14148822222305,8001.7210000000205,81.15635323156155
23.96,2.25,53.9,2.127,0.03184591666666666,179.17333413888971,8003.848000000021,81.04408274007014
23.98,2.28,54.6,2.118,0.032123,179.20545713888973,8005.966000000021,80.93763993121652
23.97,2.28,54.6,2.122,0.032183666666666666,179.2376408055564,8008.088000000022,80.76822104057169
23.98,2.22,53.2,2.132,0.03150622222222223,179.26914702777862,8010.220000000021,80.69809968162635
23.97,2.28,54.6,2.119,0.03213816666666667,179.30128519444528,8012.339000000021,80.45835404512808
23.97,2.28,54.6,2.136,0.032396,179.3336811944453,8014.475000000021,81.79044782776936
23.98,2.28,54.6,2.12,0.03215333333333334,179.36583452777862,8016.595000000021,83.1577922700023
23.98,1.62,38.8,2.121,0.022859666666666667,179.3886941944453,8018.716000000021,84.65426574095369
23.97,1.68,40.2,2.133,0.0238185,179.4125126944453,8020.849000000021,84.50417291227815
23.98,2.28,54.6,2.12,0.03215333333333334,179.44466602777862,8022.969000000021,84.51273893923667
23.97,2.22,53.2,2.12,0.03132888888888889,179.4759949166675,8025.089000000021,82.86838519492368
24.0,1.35,32.4,2.127,0.019142999999999997,179.49513791666752,8027.216000000021,81.19114516047308
23.97,2.16,51.7,2.121,0.03045991666666667,179.5255978333342,8029.337000000021,81.22713113401412
23.97,2.28,54.6,2.121,0.0321685,179.5577663333342,8031.4580000000215,81.1432252432633
23.76,10.56,250.9,2.13,0.1484491666666667,179.70621550000087,8033.588000000022,81.12180873494414
23.76,10.89,258.7,2.118,0.15220183333333331,179.8584173333342,8035.706000000022,80.9537497058821
23.99,10.26,246.1,2.12,0.14492555555555556,180.00334288888973,8037.826000000022,80.6363455023038
23.98,1.89,45.3,2.134,0.026852833333333333,180.03019572222306,8039.960000000022,80.3666144486824
23.99,1.86,44.6,2.121,0.026276833333333336,180.05647255555638,8042.081000000022,80.16941460489302
23.98,2.1,50.3,2.117,0.029579194444444443,180.08605175000082,8044.198000000022,81.62558210514092
23.98,2.28,54.6,2.128,0.032274666666666674,180.1183264166675,8046.326000000022,83.00684848409226
23.99,1.86,44.6,2.119,0.02625205555555556,180.14457847222303,8048.4450000000215,84.4160522856171
23.98,2.22,53.2,2.121,0.03134366666666667,180.1759221388897,8050.566000000022,84.37710828246034
24.0,2.25,54.0,2.131,0.03196499999999999,180.2078871388897,8052.697000000022,84.32149232309575
23.98,1.59,38.1,2.122,0.022457833333333337,180.23034497222304,8054.819000000022,82.64126207842193
23.98,2.16,51.7,2.12,0.03044555555555556,180.2607905277786,8056.939000000022,81.06915365009407
23.99,1.68,40.3,2.128,0.023821777777777775,180.28461230555638,8059.067000000022,79.65172532029594
24.0,1.92,46.0,2.118,0.02706333333333333,180.3116756388897,8061.185000000022,79.73869985919153
23.98,1.86,44.6,2.12,0.026264444444444448,180.33794008333416,8063.305000000022,79.75858547948474
23.98,2.13,51.0,2.131,0.030189166666666663,180.36812925000083,8065.436000000022,79.82508761001839
24.0,1.98,47.5,2.12,0.027972222222222225,180.39610147222305,8067.556000000022,79.83270406890276
23.78,10.83,257.5,2.119,0.15156736111111113,180.54766883333417,8069.675000000022,79.70396800567346
23.77,10.86,258.1,2.134,0.15299594444444445,180.70066477777863,8071.809000000022,79.56536516868124
23.97,2.25,53.9,2.115,0.03166625,180.73233102777863,8073.924000000022,79.3735094855895
23.98,1.95,46.7,2.119,0.027488138888888895,180.7598191666675,8076.0430000000215,79.3227374281107
23.98,2.25,53.9,2.138,0.03201061111111111,180.79182977777862,8078.181000000021,79.25853611864436
23.99,2.28,54.6,2.121,0.0321685,180.82399827777863,8080.3020000000215,80.68605907272932
23.99,2.19,52.5,2.133,0.031106250000000002,180.85510452777862,8082.435000000021,82.24782581394356
23.98,2.25,53.9,2.118,0.031711166666666665,180.8868156944453,8084.553000000022,83.86314241607187
23.98,2.19,52.5,2.12,0.03091666666666667,180.91773236111194,8086.673000000022,83.89218487858662
24.0,1.65,39.6,2.132,0.023452000000000004,180.94118436111194,8088.805000000021,83.9998108697291
23.98,2.22,53.2,2.118,0.03129933333333333,180.97248369444526,8090.923000000022,82.5114704099848
23.99,2.28,54.6,2.122,0.032183666666666666,181.00466736111193,8093.045000000022,81.0100293764207
23.98,1.62,38.8,2.129,0.022945888888888887,181.02761325000083,8095.174000000022,81.13735754730982
23.98,2.28,54.6,2.122,0.032183666666666666,181.0597969166675,8097.296000000022,81.17362908217704
23.78,10.92,259.6,2.119,0.15280344444444446,181.21260036111195,8099.415000000022,81.04719210351847
23.8,10.8,257.0,2.132,0.1522011111111111,181.36480147222306,8101.547000000021,80.9716646980919
23.74,10.8,256.3,2.118,0.15078983333333332,181.5155913055564,8103.665000000022,80.97563517912731
23.98,1.5,35.9,2.119,0.02113113888888889,181.53672244444527,8105.7840000000215,80.89356997478777
23.98,2.28,54.6,2.133,0.0323505,181.56907294444528,8107.917000000021,80.63110405353359
23.98,2.16,51.7,2.116,0.030388111111111116,181.5994610555564,8110.033000000021,80.60370091771625
23.98,2.28,54.6,2.12,0.03215333333333334,181.63161438888972,8112.153000000021,82.02708598510284
23.98,1.89,45.3,2.117,0.026638916666666665,181.65825330555637,8114.270000000021,83.38556527959868
23.98,2.22,53.2,2.126,0.03141755555555555,181.68967086111192,8116.396000000022,83.36618786166568
23.99,2.01,48.2,2.122,0.028411222222222223,181.71808208333414,8118.518000000022,83.39192288927781
23.98,2.28,54.6,2.116,0.032092666666666665,181.7501747500008,8120.634000000022,83.29828803609117
24.0,2.25,54.0,2.135,0.032025,181.7821997500008,8122.769000000022,83.20213238096817
24.01,1.38,33.1,2.117,0.01946463888888889,181.8016643888897,8124.886000000022,83.11364893735488
23.99,2.19,52.5,2.118,0.0308875,181.8325518888897,8127.004000000023,81.58156465002472
24.0,1.38,33.1,2.134,0.019620944444444444,181.85217283333415,8129.138000000023,79.9437847276927
23.98,2.28,54.6,2.116,0.032092666666666665,181.88426550000082,8131.254000000023,79.90311424048716
24.0,1.5,36.0,2.122,0.02122,181.90548550000082,8133.376000000023,79.81036267292941
23.79,10.38,246.9,2.132,0.14621966666666666,182.0517051666675,8135.508000000023,79.54356430346253
23.75,10.71,254.3,2.12,0.14975444444444447,182.20145961111194,8137.628000000022,79.27539266074761
23.84,1.89,45.0,2.122,0.026525,182.22798461111194,8139.750000000023,79.13307845018285
23.98,2.04,48.9,2.127,0.028891749999999997,182.25687636111195,8141.877000000023,79.0486163263144
23.98,1.8,43.1,2.119,0.025369138888888892,182.28224550000084,8143.996000000023,78.73742176073571
23.99,2.25,53.9,2.118,0.031711166666666665,182.3139566666675,8146.114000000023,80.20809558423284
23.99,1.89,45.3,2.133,0.02684025,182.3407969166675,8148.247000000023,81.67372732354974
23.98,2.22,53.2,2.12,0.03132888888888889,182.37212580555638,8150.367000000023,83.07397944808068
23.99,1.56,37.4,2.119,0.022014055555555558,182.39413986111194,8152.486000000023,83.0711052875567
24.0,2.07,49.6,2.141,0.029498222222222224,182.42363808333417,8154.627000000022,82.97704059603787
24.0,1.5,36.0,2.119,0.02119,182.44482808333416,8156.746000000022,81.39872881065565
23.98,2.07,49.6,2.132,0.029374222222222225,182.4742023055564,8158.8780000000215,79.79769182660159
24.0,2.19,52.5,2.119,0.030902083333333337,182.50510438888972,8160.997000000021,79.90967365324093
23.98,1.53,36.6,2.12,0.021553333333333338,182.52665772222306,8163.117000000021,79.75574804401685
23.79,10.92,259.7,2.128,0.15351155555555557,182.68016927777862,8165.245000000021,79.6800861894162
23.78,10.65,253.2,2.123,0.14931766666666668,182.82948694444528,8167.36800000002,79.50105741566719
23.76,10.41,247.3,2.121,0.14570091666666668,182.97518786111195,8169.4890000000205,79.40738055404111
23.97,2.01,48.1,2.126,0.02840572222222222,183.00359358333418,8171.615000000021,79.24110959923753
23.99,1.74,41.7,2.123,0.02459141666666667,183.02818500000086,8173.73800000002,79.15182060592889
23.97,2.04,48.8,2.122,0.028764888888888885,183.05694988888976,8175.860000000021,78.99709439787208
23.98,2.28,54.6,2.126,0.03224433333333333,183.08919422222309,8177.986000000021,78.81358786439579
23.99,2.1,50.3,2.122,0.02964905555555555,183.11884327777864,8180.108000000021,78.61514579743259
23.97,2.28,54.6,2.12,0.03215333333333334,183.15099661111196,8182.228000000021,79.9600425109846
23.97,2.19,52.4,2.138,0.031119777777777777,183.18211638888974,8184.366000000021,81.35375018619004
23.99,1.86,44.6,2.122,0.02628922222222222,183.20840561111197,8186.488000000021,81.46357007454444
23.97,1.98,47.4,2.13,0.028044999999999997,183.23645061111196,8188.618000000021,81.30203546967675
23.99,2.25,53.9,2.119,0.03172613888888889,183.26817675000086,8190.737000000021,81.15288459804768
