Voltage (V),Current (A),Power (W),Delta Time (s),Energy_step_Wh,Cumulative_Energy_Wh,Cumulative_time_s
24.02,1.74,41.7,2.119,0.02454508333333334,39.63162558333332,3030.3879999999967
24.0,2.01,48.2,2.119,0.02837105555555556,39.65999663888887,3032.506999999997
24.02,1.86,44.6,2.13,0.026388333333333333,39.68638497222221,3034.636999999997
24.01,1.74,41.7,2.117,0.024521916666666668,39.71090688888887,3036.753999999997
24.01,2.25,54.0,2.117,0.031755,39.74266188888887,3038.8709999999974
24.01,1.68,40.3,2.117,0.023698638888888884,39.766360527777756,3040.9879999999976
24.0,2.25,54.0,2.128,0.031920000000000004,39.798280527777756,3043.1159999999977
24.0,2.22,53.2,2.117,0.03128455555555556,39.829565083333314,3045.232999999998
24.0,1.5,36.0,2.115,0.021150000000000006,39.85071508333331,3047.3479999999977
24.0,1.56,37.4,2.12,0.022024444444444444,39.87273952777776,3049.4679999999976
24.0,2.25,54.0,2.129,0.031935,39.90467452777776,3051.5969999999975
24.02,2.16,51.8,2.121,0.03051883333333333,39.93519336111109,3053.7179999999976
24.0,2.13,51.1,2.119,0.030078027777777783,39.965271388888866,3055.8369999999977
24.0,2.22,53.2,2.125,0.03140277777777778,39.996674166666644,3057.9619999999977
24.01,1.56,37.4,2.125,0.02207638888888889,40.018750555555535,3060.0869999999977
24.0,2.16,51.8,2.119,0.030490055555555555,40.04924061111109,3062.205999999998
24.0,2.01,48.2,2.127,0.028478166666666666,40.077718777777754,3064.332999999998
24.0,2.25,54.0,2.118,0.03177,40.109488777777756,3066.4509999999977
24.0,2.19,52.5,2.122,0.030945833333333332,40.14043461111109,3068.5729999999976
24.0,1.62,38.8,2.128,0.02293511111111111,40.1633697222222,3070.7009999999977
24.01,2.22,53.3,2.122,0.031417388888888884,40.19478711111109,3072.8229999999976
24.01,2.22,53.3,2.115,0.03131375,40.22610086111109,3074.9379999999974
24.0,2.16,51.8,2.118,0.030475666666666665,40.25657652777776,3077.0559999999973
24.0,2.25,54.0,2.126,0.031889999999999995,40.28846652777776,3079.1819999999975
24.02,1.95,46.8,2.119,0.027547000000000002,40.316013527777756,3081.3009999999977
24.0,1.44,34.5,2.12,0.020316666666666667,40.33633019444442,3083.4209999999975
24.02,1.56,37.4,2.129,0.022117944444444444,40.35844813888887,3085.5499999999975
24.02,2.22,53.3,2.116,0.031328555555555554,40.38977669444442,3087.6659999999974
24.02,1.53,36.7,2.122,0.021632611111111113,40.41140930555553,3089.7879999999973
24.01,2.22,53.3,2.131,0.031550638888888885,40.44295994444442,3091.918999999997
24.0,2.28,54.7,2.118,0.03218183333333333,40.47514177777775,3094.036999999997
24.0,2.25,54.0,2.129,0.031935,40.50707677777775,3096.165999999997
24.01,1.41,33.8,2.128,0.019979555555555556,40.527056333333306,3098.293999999997
24.0,1.95,46.8,2.119,0.027547000000000002,40.554603333333304,3100.4129999999973
24.0,2.19,52.5,2.122,0.030945833333333332,40.58554916666664,3102.534999999997
24.01,1.59,38.1,2.13,0.0225425,40.60809166666664,3104.6649999999972
24.0,1.71,41.0,2.121,0.02415583333333333,40.63224749999997,3106.7859999999973
24.02,1.44,34.5,2.116,0.020278333333333336,40.6525258333333,3108.9019999999973
24.0,2.16,51.8,2.129,0.030633944444444443,40.683159777777746,3111.030999999997
24.02,2.04,49.0,2.121,0.028869166666666668,40.71202894444441,3113.1519999999973
24.0,2.25,54.0,2.122,0.03183,40.74385894444441,3115.273999999997
24.01,2.19,52.5,2.128,0.031033333333333333,40.774892277777745,3117.4019999999973
24.02,1.71,41.0,2.116,0.02409888888888889,40.79899116666663,3119.5179999999973
24.01,1.47,35.2,2.118,0.020709333333333333,40.81970049999997,3121.6359999999972
24.01,1.65,39.6,2.116,0.023276000000000005,40.84297649999997,3123.751999999997
24.0,1.89,45.3,2.128,0.026777333333333334,40.869753833333306,3125.8799999999974
24.0,2.04,48.9,2.117,0.028755916666666666,40.898509749999974,3127.9969999999976
24.02,1.8,43.2,2.116,0.025392,40.92390174999997,3130.1129999999976
24.0,1.89,45.3,2.119,0.026664083333333335,40.9505658333333,3132.2319999999977
24.0,2.16,51.8,2.132,0.030677111111111113,40.98124294444441,3134.3639999999978
24.0,2.19,52.5,2.119,0.030902083333333337,41.01214502777774,3136.482999999998
24.01,2.19,52.5,2.122,0.030945833333333332,41.043090861111075,3138.6049999999977
24.02,1.98,47.5,2.125,0.028038194444444445,41.07112905555552,3140.7299999999977
24.0,1.92,46.0,2.117,0.027050555555555557,41.09817961111107,3142.846999999998
24.0,2.25,54.0,2.118,0.03177,41.12994961111107,3144.964999999998
24.01,1.53,36.7,2.134,0.021754944444444445,41.15170455555552,3147.098999999998
24.02,2.01,48.2,2.119,0.02837105555555556,41.18007561111107,3149.217999999998
24.0,2.25,54.0,2.121,0.031815,41.21189061111107,3151.338999999998
24.01,1.92,46.0,2.133,0.027254999999999998,41.23914561111107,3153.471999999998
24.0,2.25,54.0,2.121,0.031815,41.27096061111107,3155.592999999998
24.0,1.92,46.0,2.12,0.02708888888888889,41.29804949999996,3157.712999999998
24.0,2.25,54.0,2.128,0.031920000000000004,41.32996949999996,3159.840999999998
24.0,2.13,51.1,2.121,0.030106416666666667,41.36007591666663,3161.961999999998
24.01,1.89,45.3,2.121,0.02668925,41.38676516666663,3164.0829999999983
24.0,1.95,46.8,2.126,0.027638,41.41440316666663,3166.2089999999985
24.01,2.25,54.0,2.116,0.031740000000000004,41.44614316666663,3168.3249999999985
24.02,1.98,47.5,2.117,0.02793263888888889,41.47407580555552,3170.4419999999986
24.02,2.22,53.3,2.12,0.03138777777777778,41.5054635833333,3172.5619999999985
24.02,1.41,33.8,2.126,0.019960777777777775,41.52542436111108,3174.6879999999987
24.0,2.19,52.5,2.119,0.030902083333333337,41.55632644444441,3176.806999999999
24.0,2.1,50.4,2.117,0.029637999999999998,41.58596444444441,3178.923999999999
24.0,1.56,37.4,2.119,0.022014055555555558,41.607978499999966,3181.042999999999
24.02,2.07,49.7,2.124,0.029323000000000002,41.637301499999964,3183.166999999999
24.0,1.83,43.9,2.119,0.025840027777777778,41.66314152777774,3185.285999999999
24.0,2.25,54.0,2.118,0.03177,41.69491152777774,3187.403999999999
24.0,2.25,54.0,2.132,0.03198,41.72689152777774,3189.535999999999
24.02,2.13,51.1,2.114,0.030007055555555554,41.756898583333296,3191.649999999999
24.02,1.53,36.7,2.116,0.021571444444444445,41.77847002777774,3193.765999999999
24.0,2.13,51.1,2.12,0.030092222222222225,41.808562249999966,3195.885999999999
24.01,2.01,48.2,2.131,0.02853172222222222,41.837093972222185,3198.016999999999
24.0,2.25,54.0,2.117,0.031755,41.86884897222218,3200.133999999999
24.0,2.22,53.2,2.12,0.03132888888888889,41.90017786111107,3202.253999999999
24.01,2.25,54.0,2.133,0.031995,41.93217286111107,3204.386999999999
24.0,2.13,51.1,2.118,0.03006383333333333,41.96223669444441,3206.5049999999987
24.02,2.19,52.6,2.12,0.030975555555555558,41.993212249999964,3208.6249999999986
24.0,2.25,54.0,2.134,0.03201,42.02522224999996,3210.7589999999987
24.0,1.47,35.2,2.124,0.020768000000000002,42.04599024999996,3212.8829999999984
24.0,1.56,37.4,2.131,0.022138722222222216,42.06812897222218,3215.0139999999983
24.01,2.25,54.0,2.128,0.031920000000000004,42.10004897222218,3217.1419999999985
24.02,2.16,51.8,2.133,0.030691499999999997,42.130740472222186,3219.2749999999983
24.0,2.25,54.0,2.123,0.031845000000000005,42.16258547222218,3221.3979999999983
24.02,2.19,52.6,2.118,0.03094633333333333,42.193531805555516,3223.5159999999983
24.0,2.19,52.5,2.127,0.031018749999999998,42.22455055555552,3225.642999999998
24.01,1.65,39.6,2.117,0.023287000000000002,42.24783755555552,3227.7599999999984
24.0,2.22,53.2,2.122,0.031358444444444446,42.27919599999996,3229.8819999999982
24.02,1.65,39.6,2.132,0.023452000000000004,42.30264799999996,3232.0139999999983
24.0,2.25,54.0,2.121,0.031815,42.334462999999964,3234.1349999999984
24.0,2.25,54.0,2.118,0.03177,42.366232999999966,3236.2529999999983
24.02,2.1,50.4,2.13,0.029819999999999996,42.39605299999997,3238.3829999999984
24.0,1.71,41.0,2.121,0.02415583333333333,42.4202088333333,3240.5039999999985
24.0,2.25,54.0,2.119,0.03178500000000001,42.4519938333333,3242.6229999999987
24.01,1.77,42.4,2.127,0.025051333333333328,42.47704516666663,3244.7499999999986
24.0,2.25,54.0,2.12,0.0318,42.508845166666624,3246.8699999999985
24.02,1.83,43.9,2.117,0.025815638888888888,42.53466080555551,3248.9869999999987
24.0,1.83,43.9,2.118,0.02582783333333333,42.56048863888884,3251.1049999999987
24.0,1.92,46.0,2.126,0.027165555555555554,42.5876541944444,3253.230999999999
24.01,1.53,36.7,2.12,0.021612222222222227,42.60926641666662,3255.3509999999987
24.0,2.25,54.0,2.117,0.031755,42.64102141666662,3257.467999999999
24.02,2.22,53.3,2.134,0.03159505555555555,42.672616472222174,3259.601999999999
24.0,2.04,48.9,2.116,0.028742333333333335,42.70135880555551,3261.717999999999
24.0,2.19,52.5,2.122,0.030945833333333332,42.73230463888884,3263.839999999999
24.0,2.1,50.4,2.131,0.029833999999999996,42.76213863888884,3265.9709999999986
24.0,2.25,54.0,2.115,0.031725,42.793863638888844,3268.0859999999984
24.0,1.83,43.9,2.123,0.025888805555555557,42.8197524444444,3270.2089999999985
24.0,1.83,43.9,2.13,0.025974166666666663,42.84572661111106,3272.3389999999986
24.02,1.71,41.0,2.116,0.02409888888888889,42.86982549999995,3274.4549999999986
24.0,2.13,51.1,2.123,0.030134805555555557,42.8999603055555,3276.5779999999986
24.02,2.16,51.8,2.128,0.030619555555555556,42.930579861111056,3278.7059999999988
24.01,1.68,40.3,2.12,0.02373222222222222,42.95431208333328,3280.8259999999987
24.01,1.41,33.8,2.121,0.019913833333333332,42.97422591666661,3282.9469999999988
24.01,1.56,37.4,2.13,0.02212833333333333,42.996354249999946,3285.076999999999
24.0,1.53,36.7,2.116,0.021571444444444445,43.01792569444439,3287.192999999999
24.01,2.22,53.3,2.12,0.03138777777777778,43.049313472222174,3289.3129999999987
24.02,1.59,38.1,2.135,0.022595416666666663,43.07190888888884,3291.447999999999
24.02,1.77,42.5,2.116,0.024980555555555558,43.0968894444444,3293.563999999999
24.0,1.56,37.4,2.122,0.02204522222222222,43.118934666666625,3295.685999999999
24.0,2.16,51.8,2.127,0.030605166666666662,43.14953983333329,3297.8129999999987
24.0,2.25,54.0,2.119,0.03178500000000001,43.18132483333329,3299.931999999999
24.0,2.16,51.8,2.119,0.030490055555555555,43.211814888888846,3302.050999999999
24.0,1.86,44.6,2.118,0.026239666666666668,43.238054555555514,3304.168999999999
24.0,2.25,54.0,2.129,0.031935,43.26998955555551,3306.297999999999
24.01,2.16,51.8,2.12,0.030504444444444445,43.30049399999996,3308.4179999999988
24.02,1.47,35.3,2.121,0.02079758333333333,43.32129158333329,3310.538999999999
24.01,1.53,36.7,2.126,0.02167338888888889,43.34296497222218,3312.664999999999
24.0,2.16,51.8,2.124,0.030562000000000002,43.37352697222218,3314.788999999999
24.0,1.53,36.7,2.116,0.021571444444444445,43.39509841666663,3316.904999999999
24.0,2.22,53.2,2.129,0.03146188888888889,43.42656030555552,3319.0339999999987
24.0,2.22,53.2,2.12,0.03132888888888889,43.457889194444405,3321.1539999999986
24.0,2.25,54.0,2.117,0.031755,43.4896441944444,3323.270999999999
24.0,2.19,52.5,2.133,0.031106250000000002,43.5207504444444,3325.4039999999986
24.01,2.13,51.1,2.115,0.030021250000000003,43.5507716944444,3327.5189999999984
24.02,1.59,38.1,2.117,0.022404916666666667,43.573176611111066,3329.6359999999986
24.0,2.25,54.0,2.119,0.03178500000000001,43.604961611111065,3331.7549999999987
24.0,2.25,54.0,2.129,0.031935,43.63689661111106,3333.8839999999987
24.02,2.22,53.3,2.117,0.03134336111111111,43.668239972222175,3336.000999999999
24.02,2.13,51.1,2.119,0.030078027777777783,43.69831799999995,3338.119999999999
24.0,2.28,54.7,2.13,0.032364166666666666,43.73068216666662,3340.249999999999
24.01,2.25,54.0,2.12,0.0318,43.762482166666615,3342.369999999999
24.0,1.62,38.8,2.121,0.022859666666666667,43.785341833333284,3344.490999999999
24.0,2.25,54.0,2.128,0.031920000000000004,43.81726183333328,3346.6189999999992
24.0,2.01,48.2,2.122,0.028411222222222223,43.84567305555551,3348.740999999999
24.02,1.77,42.5,2.124,0.025075000000000004,43.87074805555551,3350.864999999999
24.0,1.68,40.3,2.125,0.02378819444444444,43.89453624999995,3352.989999999999
24.02,1.53,36.7,2.119,0.021602027777777782,43.916138277777726,3355.108999999999
24.02,2.13,51.1,2.121,0.030106416666666667,43.946244694444395,3357.229999999999
24.0,1.86,44.6,2.13,0.026388333333333333,43.97263302777773,3359.359999999999
24.01,2.25,54.0,2.118,0.03177,44.004403027777734,3361.477999999999
24.02,1.62,38.9,2.119,0.022896972222222225,44.027299999999954,3363.5969999999993
24.0,2.22,53.2,2.131,0.03149144444444444,44.058791444444395,3365.727999999999
24.0,2.19,52.5,2.128,0.031033333333333333,44.08982477777773,3367.8559999999993
24.02,1.83,43.9,2.132,0.025998555555555556,44.11582333333328,3369.9879999999994
24.0,1.89,45.3,2.123,0.026714416666666668,44.142537749999946,3372.1109999999994
24.0,2.19,52.5,2.133,0.031106250000000002,44.173643999999946,3374.2439999999992
24.0,1.86,44.6,2.117,0.026227277777777776,44.199871277777724,3376.3609999999994
24.01,1.62,38.8,2.119,0.02283811111111111,44.22270938888884,3378.4799999999996
24.0,2.25,54.0,2.121,0.031815,44.25452438888884,3380.6009999999997
24.0,2.22,53.2,2.126,0.03141755555555555,44.285941944444396,3382.727
24.01,1.44,34.5,2.116,0.020278333333333336,44.306220277777726,3384.843
24.0,1.71,41.0,2.119,0.024133055555555557,44.33035333333328,3386.962
24.01,1.83,43.9,2.132,0.025998555555555556,44.35635188888883,3389.094
24.0,2.25,54.0,2.117,0.031755,44.38810688888883,3391.2110000000002
24.0,1.98,47.5,2.127,0.02806458333333333,44.41617147222216,3393.338
24.02,2.13,51.1,2.13,0.030234166666666666,44.44640563888883,3395.4680000000003
24.0,1.56,37.4,2.119,0.022014055555555558,44.468419694444385,3397.5870000000004
24.0,2.25,54.0,2.12,0.0318,44.50021969444438,3399.7070000000003
24.02,2.04,49.0,2.129,0.028978055555555556,44.52919774999994,3401.8360000000002
24.0,2.22,53.2,2.117,0.03128455555555556,44.560482305555496,3403.9530000000004
24.0,2.19,52.5,2.12,0.03091666666666667,44.591398972222166,3406.0730000000003
24.02,1.53,36.7,2.132,0.02173455555555556,44.61313352777772,3408.2050000000004
24.01,2.19,52.5,2.125,0.030989583333333334,44.64412311111105,3410.3300000000004
24.0,2.25,54.0,2.134,0.03201,44.67613311111105,3412.4640000000004
24.0,2.22,53.2,2.115,0.031255000000000005,44.70738811111105,3414.579
24.0,2.28,54.7,2.118,0.03218183333333333,44.73956994444438,3416.697
24.02,1.8,43.2,2.118,0.025416,44.76498594444438,3418.815
24.01,2.25,54.0,2.129,0.031935,44.79692094444438,3420.944
24.02,2.22,53.3,2.118,0.03135816666666666,44.828279111111044,3423.062
24.02,1.62,38.9,2.118,0.022886166666666666,44.85116527777771,3425.18
24.02,2.22,53.3,2.131,0.031550638888888885,44.8827159166666,3427.3109999999997
24.0,2.16,51.8,2.122,0.03053322222222222,44.91324913888882,3429.4329999999995
24.02,2.25,54.0,2.119,0.03178500000000001,44.94503413888882,3431.5519999999997
24.02,1.44,34.5,2.13,0.0204125,44.96544663888882,3433.682
24.02,1.5,36.0,2.12,0.021200000000000004,44.98664663888882,3435.8019999999997
24.0,2.25,54.0,2.122,0.03183,45.01847663888882,3437.9239999999995
24.01,2.16,51.8,2.128,0.030619555555555556,45.049096194444374,3440.0519999999997
24.02,1.98,47.5,2.117,0.02793263888888889,45.077028833333266,3442.169
24.02,1.92,46.1,2.116,0.027096555555555558,45.10412538888882,3444.285
24.0,2.25,54.0,2.119,0.03178500000000001,45.13591038888882,3446.404
24.02,2.13,51.1,2.127,0.03019158333333333,45.16610197222215,3448.531
24.02,1.68,40.3,2.117,0.023698638888888884,45.18980061111104,3450.648
24.02,1.74,41.7,2.118,0.0245335,45.214334111111036,3452.766
24.0,2.25,54.0,2.118,0.03177,45.24610411111104,3454.884
24.0,2.25,54.0,2.127,0.031904999999999996,45.27800911111104,3457.011
24.02,1.53,36.7,2.118,0.02159183333333333,45.29960094444437,3459.129
24.01,1.71,41.0,2.123,0.024178611111111113,45.32377955555548,3461.252
24.01,2.22,53.3,2.131,0.031550638888888885,45.35533019444437,3463.383
24.0,2.25,54.0,2.124,0.031860000000000006,45.38719019444437,3465.5069999999996
24.01,1.62,38.8,2.114,0.02278422222222222,45.40997441666659,3467.6209999999996
24.0,2.25,54.0,2.131,0.03196499999999999,45.44193941666659,3469.7519999999995
24.0,1.71,41.0,2.116,0.02409888888888889,45.46603830555548,3471.8679999999995
24.0,2.16,51.8,2.114,0.030418111111111108,45.49645641666659,3473.9819999999995
24.01,2.25,54.0,2.116,0.031740000000000004,45.52819641666659,3476.0979999999995
24.01,1.92,46.0,2.131,0.027229444444444445,45.55542586111103,3478.2289999999994
24.02,1.77,42.5,2.119,0.025015972222222224,45.58044183333325,3480.3479999999995
24.02,1.38,33.1,2.118,0.019473833333333333,45.59991566666659,3482.4659999999994
24.02,2.19,52.6,2.117,0.030931722222222225,45.63084738888881,3484.5829999999996
24.02,1.53,36.7,2.127,0.021683583333333336,45.652530972222145,3486.7099999999996
24.0,2.25,54.0,2.122,0.03183,45.684360972222144,3488.8319999999994
24.0,1.86,44.6,2.123,0.026301611111111116,45.71066258333325,3490.9549999999995
24.0,2.22,53.2,2.127,0.03143233333333333,45.74209491666659,3493.0819999999994
24.02,2.19,52.6,2.119,0.03096094444444445,45.77305586111103,3495.2009999999996
24.01,2.1,50.4,2.119,0.029666,45.80272186111103,3497.3199999999997
24.02,2.19,52.6,2.13,0.031121666666666666,45.833843527777695,3499.45
24.01,2.25,54.0,2.12,0.0318,45.86564352777769,3501.5699999999997
24.02,1.83,43.9,2.116,0.02580344444444444,45.891446972222134,3503.6859999999997
24.01,2.25,54.0,2.116,0.031740000000000004,45.92318697222213,3505.8019999999997
24.0,2.25,54.0,2.127,0.031904999999999996,45.955091972222135,3507.9289999999996
24.02,2.19,52.6,2.122,0.031004777777777777,45.986096749999916,3510.0509999999995
24.0,2.07,49.6,2.135,0.029415555555555552,46.015512305555475,3512.1859999999997
24.0,2.25,54.0,2.118,0.03177,46.04728230555548,3514.3039999999996
24.01,2.1,50.4,2.12,0.029679999999999998,46.076962305555476,3516.4239999999995
24.02,2.22,53.3,2.115,0.03131375,46.10827605555548,3518.5389999999993
24.0,2.04,48.9,2.132,0.02895966666666667,46.137235722222144,3520.6709999999994
24.0,1.68,40.3,2.12,0.02373222222222222,46.160967944444366,3522.7909999999993
24.02,2.07,49.7,2.134,0.029461055555555553,46.190428999999924,3524.9249999999993
24.0,2.19,52.5,2.119,0.030902083333333337,46.221331083333254,3527.0439999999994
24.01,2.25,54.0,2.121,0.031815,46.253146083333256,3529.1649999999995
24.0,2.07,49.6,2.133,0.029388,46.28253408333325,3531.2979999999993
24.02,1.89,45.3,2.118,0.026651499999999998,46.30918558333325,3533.4159999999993
24.0,2.01,48.2,2.117,0.028344277777777777,46.33752986111103,3535.5329999999994
24.02,2.19,52.6,2.117,0.030931722222222225,46.36846158333325,3537.6499999999996
24.0,2.22,53.2,2.128,0.03144711111111111,46.39990869444436,3539.778
24.01,1.5,36.0,2.123,0.021230000000000002,46.421138694444366,3541.901
24.0,2.22,53.2,2.115,0.031255000000000005,46.45239369444437,3544.0159999999996
24.0,2.13,51.1,2.131,0.03024836111111111,46.48264205555548,3546.1469999999995
24.01,1.56,37.4,2.117,0.021993277777777775,46.504635333333255,3548.2639999999997
24.0,2.16,51.8,2.117,0.030461277777777775,46.53509661111103,3550.381
24.02,2.19,52.6,2.115,0.030902500000000003,46.56599911111103,3552.4959999999996
24.02,1.74,41.7,2.129,0.024660916666666668,46.5906600277777,3554.6249999999995
24.0,2.25,54.0,2.121,0.031815,46.6224750277777,3556.7459999999996
24.0,1.71,41.0,2.115,0.0240875,46.646562527777704,3558.8609999999994
24.02,2.01,48.2,2.131,0.02853172222222222,46.67509424999992,3560.9919999999993
24.01,2.22,53.3,2.119,0.031372972222222226,46.706467222222145,3563.1109999999994
24.0,2.25,54.0,2.119,0.03178500000000001,46.738252222222144,3565.2299999999996
24.0,1.8,43.2,2.134,0.025608,46.76386022222214,3567.3639999999996
24.02,2.22,53.3,2.116,0.031328555555555554,46.795188777777696,3569.4799999999996
24.02,1.89,45.3,2.121,0.02668925,46.82187802777769,3571.6009999999997
24.0,2.22,53.2,2.13,0.03147666666666667,46.85335469444436,3573.7309999999998
24.02,2.19,52.6,2.117,0.030931722222222225,46.88428641666658,3575.848
24.0,2.04,48.9,2.116,0.028742333333333335,46.91302874999992,3577.964
24.02,1.68,40.3,2.118,0.02370983333333333,46.93673858333325,3580.082
24.01,2.16,51.8,2.127,0.030605166666666662,46.96734374999992,3582.209
24.0,2.01,48.2,2.117,0.028344277777777777,46.995688027777696,3584.326
24.0,2.22,53.2,2.118,0.03129933333333333,47.02698736111103,3586.444
24.0,2.25,54.0,2.135,0.032025,47.05901236111103,3588.579
24.0,2.25,54.0,2.118,0.03177,47.09078236111103,3590.697
24.0,1.74,41.7,2.116,0.02451033333333334,47.11529269444436,3592.813
24.01,1.5,36.0,2.119,0.02119,47.13648269444436,3594.9320000000002
24.0,1.92,46.0,2.13,0.027216666666666663,47.16369936111103,3597.0620000000004
24.0,2.1,50.4,2.118,0.029651999999999998,47.19335136111103,3599.1800000000003
24.01,1.98,47.5,2.118,0.02794583333333333,47.22129719444436,3601.2980000000002
24.0,1.95,46.8,2.133,0.027729,47.24902619444436,3603.431
24.02,2.16,51.8,2.115,0.0304325,47.279458694444365,3605.546
24.01,1.56,37.4,2.118,0.022003666666666664,47.301462361111035,3607.6639999999998
24.0,2.25,54.0,2.132,0.03198,47.33344236111103,3609.796
24.0,2.22,53.2,2.117,0.03128455555555556,47.36472691666659,3611.913
24.01,2.25,54.0,2.119,0.03178500000000001,47.39651191666659,3614.032
24.01,2.22,53.3,2.12,0.03138777777777778,47.42789969444437,3616.152
24.0,2.07,49.6,2.128,0.029319111111111115,47.457218805555485,3618.28
24.01,1.53,36.7,2.115,0.02156125,47.47878005555548,3620.395
24.02,1.77,42.5,2.125,0.025086805555555557,47.503866861111035,3622.52
24.01,2.01,48.2,2.129,0.028504944444444444,47.53237180555548,3624.649
24.0,2.25,54.0,2.116,0.031740000000000004,47.56411180555548,3626.765
24.01,2.22,53.3,2.119,0.031372972222222226,47.5954847777777,3628.884
24.02,2.01,48.2,2.133,0.0285585,47.6240432777777,3631.017
24.02,1.71,41.0,2.117,0.024110277777777776,47.64815355555548,3633.134
24.0,2.25,54.0,2.118,0.03177,47.67992355555548,3635.252
24.01,1.5,36.0,2.132,0.021320000000000002,47.701243555555486,3637.384
24.0,2.07,49.6,2.118,0.02918133333333333,47.73042488888882,3639.502
24.0,1.92,46.0,2.119,0.027076111111111113,47.757500999999934,3641.621
24.0,2.13,51.1,2.117,0.03004963888888889,47.787550638888824,3643.7380000000003
24.01,2.25,54.0,2.127,0.031904999999999996,47.819455638888826,3645.8650000000002
24.02,2.25,54.0,2.12,0.0318,47.85125563888882,3647.985
24.01,2.25,54.0,2.119,0.03178500000000001,47.88304063888882,3650.1040000000003
24.01,1.89,45.3,2.13,0.026802499999999996,47.909843138888824,3652.2340000000004
24.02,1.86,44.6,2.117,0.026227277777777776,47.9360704166666,3654.3510000000006
24.02,1.8,43.2,2.124,0.025488000000000004,47.961558416666605,3656.4750000000004
24.0,1.71,41.0,2.129,0.024246944444444446,47.98580536111105,3658.6040000000003
24.01,1.5,36.0,2.12,0.021200000000000004,48.00700536111105,3660.724
24.0,2.22,53.2,2.122,0.031358444444444446,48.03836380555549,3662.846
24.0,2.25,54.0,2.128,0.031920000000000004,48.07028380555549,3664.974
24.0,2.19,52.5,2.119,0.030902083333333337,48.10118588888882,3667.0930000000003
24.01,1.92,46.0,2.118,0.02706333333333333,48.12824922222215,3669.2110000000002
24.02,1.74,41.7,2.13,0.0246725,48.15292172222215,3671.3410000000003
24.0,2.07,49.6,2.117,0.029167555555555558,48.182089277777706,3673.4580000000005
24.01,2.22,53.3,2.121,0.03140258333333333,48.21349186111104,3675.5790000000006
24.02,1.44,34.5,2.116,0.020278333333333336,48.23377019444437,3677.6950000000006
24.0,2.25,54.0,2.126,0.031889999999999995,48.265660194444365,3679.821000000001
24.0,2.04,48.9,2.117,0.028755916666666666,48.29441611111103,3681.938000000001
24.01,2.19,52.5,2.12,0.03091666666666667,48.3253327777777,3684.058000000001
24.0,2.04,48.9,2.131,0.02894608333333333,48.354278861111034,3686.1890000000008
24.02,2.19,52.6,2.121,0.030990166666666666,48.3852690277777,3688.310000000001
24.0,1.92,46.0,2.118,0.02706333333333333,48.412332361111034,3690.428000000001
24.0,2.25,54.0,2.132,0.03198,48.44431236111103,3692.560000000001
24.02,1.44,34.5,2.116,0.020278333333333336,48.46459069444436,3694.676000000001
24.0,1.71,41.0,2.116,0.02409888888888889,48.48868958333325,3696.792000000001
24.01,1.47,35.2,2.119,0.020719111111111115,48.50940869444436,3698.911000000001
24.01,2.19,52.5,2.128,0.031033333333333333,48.540442027777694,3701.039000000001
24.0,2.1,50.4,2.118,0.029651999999999998,48.57009402777769,3703.157000000001
24.01,1.83,43.9,2.122,0.025876611111111107,48.5959706388888,3705.279000000001
24.0,1.98,47.5,2.129,0.028090972222222222,48.624061611111024,3707.408000000001
24.0,2.25,54.0,2.117,0.031755,48.65581661111102,3709.525000000001
24.02,1.53,36.7,2.116,0.021571444444444445,48.67738805555547,3711.641000000001
24.0,1.56,37.4,2.119,0.022014055555555558,48.69940211111103,3713.760000000001
24.02,2.13,51.1,2.127,0.03019158333333333,48.72959369444436,3715.887000000001
24.01,1.44,34.5,2.123,0.02034541666666667,48.749939111111026,3718.010000000001
24.01,2.22,53.3,2.119,0.031372972222222226,48.78131208333325,3720.1290000000013
24.0,2.01,48.2,2.127,0.028478166666666666,48.809790249999914,3722.256000000001
24.02,1.8,43.2,2.12,0.025440000000000004,48.83523024999992,3724.376000000001
24.0,2.25,54.0,2.121,0.031815,48.86704524999992,3726.497000000001
24.01,1.65,39.6,2.139,0.023528999999999998,48.89057424999992,3728.6360000000013
24.0,1.53,36.7,2.121,0.02162241666666667,48.91219666666659,3730.7570000000014
24.0,2.25,54.0,2.128,0.031920000000000004,48.94411666666659,3732.8850000000016
24.03,1.5,36.0,2.12,0.021200000000000004,48.96531666666659,3735.0050000000015
24.0,2.25,54.0,2.116,0.031740000000000004,48.99705666666659,3737.1210000000015
24.01,2.1,50.4,2.118,0.029651999999999998,49.026708666666586,3739.2390000000014
24.01,2.22,53.3,2.127,0.03149141666666666,49.058200083333254,3741.3660000000013
24.01,1.83,43.9,2.117,0.025815638888888888,49.08401572222214,3743.4830000000015
24.02,2.19,52.6,2.123,0.03101938888888889,49.11503511111103,3745.6060000000016
24.02,1.5,36.0,2.13,0.0213,49.13633511111102,3747.7360000000017
24.0,2.19,52.5,2.117,0.030872916666666667,49.16720802777769,3749.853000000002
24.02,2.13,51.1,2.118,0.03006383333333333,49.19727186111103,3751.971000000002
24.0,1.71,41.0,2.115,0.0240875,49.22135936111103,3754.0860000000016
24.01,1.47,35.2,2.128,0.020807111111111113,49.24216647222214,3756.2140000000018
24.0,2.25,54.0,2.115,0.031725,49.27389147222214,3758.3290000000015
24.0,2.1,50.4,2.129,0.029806,49.30369747222214,3760.4580000000014
